order_id,customer_id,order_date,city,city_tier,category,order_value,is_cod,is_returned,delivery_days,shipping_cost
ORD209585,CUST132328,2024-08-16,Kochi,2,Face Care,812.87,True,False,6.2,89.75
ORD209586,CUST132328,2024-06-21,Kochi,2,Sunscreen,560.27,False,False,2.1,52.97
ORD209587,CUST132328,2024-10-03,Kochi,2,Face Care,767.98,True,False,2.9,65.33
ORD209588,CUST132328,2024-06-09,Kochi,2,Sunscreen,253.77,False,False,5.4,84.83
ORD209589,CUST132328,2024-08-16,Kochi,2,Face Care,622.31,True,False,5.2,77.6
ORD209590,CUST132328,2024-08-03,Kochi,2,Combo/Kit,877.08,False,False,5.2,78.48
ORD209592,CUST115189,2024-06-10,Chennai,1,Combo/Kit,766.52,False,True,3.7,65.79
ORD209593,CUST111512,2024-06-12,Pune,1,Combo/Kit,1055.4,False,False,1.0,38.1
ORD209594,CUST111512,2024-08-16,Pune,1,Body Care,1042.85,False,False,1.6,44.22
ORD209595,CUST111512,2024-08-28,Pune,1,Combo/Kit,1795.22,False,False,2.5,62.42
ORD209596,CUST111512,2025-12-20,Pune,1,Combo/Kit,1290.42,False,False,2.5,59.55
ORD209597,CUST111512,2025-11-09,Pune,1,Face Care,1092.25,True,False,2.0,57.67
ORD209599,CUST104714,2024-06-09,Hyderabad,1,Hair Care,1088.43,False,False,1.7,44.49
ORD209600,CUST104714,2024-08-03,Hyderabad,1,Sunscreen,447.34,False,False,1.9,53.54
ORD209601,CUST104714,2025-02-08,Hyderabad,1,Hair Care,745.84,True,True,3.0,64.55
ORD209602,CUST104714,2025-06-05,Hyderabad,1,Face Care,1130.79,False,False,1.8,52.53
ORD209603,CUST104714,2024-09-10,Hyderabad,1,Combo/Kit,1410.91,False,False,3.8,71.49
ORD209605,CUST116345,2024-06-11,Ludhiana,2,Body Care,630.76,True,True,3.5,63.6
ORD209606,CUST116345,2024-11-10,Ludhiana,2,Face Care,552.33,True,False,2.5,49.54
ORD209607,CUST116345,2024-11-02,Ludhiana,2,Face Care,267.0,False,False,3.7,68.73
ORD209608,CUST116345,2024-07-19,Ludhiana,2,Hair Care,503.51,True,False,5.4,83.56
ORD209609,CUST116345,2025-06-13,Ludhiana,2,Body Care,579.8,True,True,3.7,64.69
ORD209610,CUST116345,2025-09-11,Ludhiana,2,Combo/Kit,1343.07,False,False,3.0,56.49
ORD209611,CUST119766,2024-06-10,Siliguri,3,Sunscreen,380.87,False,True,6.0,94.8
ORD209612,CUST106893,2024-06-09,Guwahati,3,Body Care,338.18,True,True,4.6,69.52
ORD209613,CUST106893,2024-10-05,Guwahati,3,Face Care,781.0,True,True,4.9,81.16
ORD209614,CUST106893,2024-06-16,Guwahati,3,Sunscreen,480.91,True,True,9.4,120.13
ORD209615,CUST106893,2024-09-26,Guwahati,3,Face Care,392.65,True,True,4.8,73.89
ORD209616,CUST106893,2024-10-27,Guwahati,3,Body Care,497.08,False,False,5.2,88.59
ORD209618,CUST137822,2024-06-09,Ahmedabad,1,Face Care,1268.97,True,False,2.0,50.74
ORD209619,CUST137822,2024-10-03,Ahmedabad,1,Face Care,744.41,True,False,1.0,40.61
ORD209620,CUST137822,2025-07-16,Ahmedabad,1,Combo/Kit,1485.89,True,False,2.3,47.81
ORD209621,CUST137822,2024-07-05,Ahmedabad,1,Combo/Kit,1459.43,False,False,2.8,61.13
ORD209622,CUST137822,2024-10-31,Ahmedabad,1,Face Care,1139.08,False,False,3.9,60.85
ORD209623,CUST137822,2024-07-19,Ahmedabad,1,Combo/Kit,1363.79,True,True,1.9,52.25
ORD209624,CUST137822,2025-06-11,Ahmedabad,1,Face Care,643.81,False,False,4.3,69.15
ORD209626,CUST129648,2024-06-10,Chandigarh,2,Combo/Kit,968.88,True,True,2.3,63.68
ORD209627,CUST129648,2024-09-19,Chandigarh,2,Sunscreen,280.84,False,False,,69.07
ORD209629,CUST110357,2024-06-10,Kolkata,1,Body Care,617.92,False,False,1.0,39.35
ORD209630,CUST110357,2024-08-17,Kolkata,1,Body Care,669.71,True,True,3.2,60.41
ORD209631,CUST110357,2024-08-12,Kolkata,1,Combo/Kit,1619.12,True,False,4.2,76.4
ORD209632,CUST110357,2025-04-02,Kolkata,1,Face Care,1339.13,True,True,2.3,56.33
ORD209633,CUST110357,2025-01-19,Kolkata,1,Body Care,504.53,False,False,3.2,64.92
ORD209635,CUST135643,2024-06-10,Chennai,1,Body Care,513.78,False,False,1.5,46.13
ORD209636,CUST135643,2024-08-19,Chennai,1,Face Care,828.13,False,False,1.5,37.9
ORD209637,CUST135643,2025-06-29,Chennai,1,Face Care,1083.41,True,False,3.0,61.45
ORD209638,CUST135643,2025-07-09,Chennai,1,Body Care,621.58,True,False,1.7,45.78
ORD209640,CUST114936,2024-06-10,Bangalore,1,Face Care,770.29,False,False,1.2,37.51
ORD209641,CUST114936,2024-09-05,Bangalore,1,Face Care,612.48,False,True,1.3,43.63
ORD209642,CUST114936,2024-06-17,Bangalore,1,Face Care,369.85,False,False,3.4,62.07
ORD209643,CUST140879,2024-06-10,Ahmedabad,1,Sunscreen,316.33,False,False,2.9,57.48
ORD209644,CUST140879,2024-06-13,Ahmedabad,1,Sunscreen,465.17,True,False,2.1,59.56
ORD209645,CUST140879,2024-07-09,Ahmedabad,1,Body Care,596.5,True,False,2.1,56.59
ORD209647,CUST104755,2024-06-13,Chennai,1,Body Care,614.18,True,True,2.4,58.02
ORD209648,CUST104755,2024-07-01,Chennai,1,Face Care,700.32,False,False,1.0,39.43
ORD209649,CUST104755,2024-09-08,Chennai,1,Hair Care,439.86,True,True,2.0,52.97
ORD209650,CUST104755,2025-04-09,Chennai,1,Face Care,674.14,False,False,1.2,44.1
ORD209651,CUST104755,2025-01-18,Chennai,1,Face Care,532.46,True,False,1.0,41.12
ORD209652,CUST104755,2024-06-24,Chennai,1,Face Care,584.42,False,False,3.0,70.2
ORD209653,CUST104755,2025-04-26,Chennai,1,Face Care,555.22,False,False,1.3,44.2
ORD209655,CUST106675,2024-06-14,Chennai,1,Body Care,498.11,False,False,3.6,72.42
ORD209656,CUST106675,2024-07-05,Chennai,1,Combo/Kit,2346.63,True,False,2.7,59.28
ORD209657,CUST106675,2025-08-08,Chennai,1,Body Care,389.17,True,False,1.8,57.68
ORD209658,CUST106675,2025-03-16,Chennai,1,Face Care,799.38,False,False,1.0,41.18
ORD209659,CUST106675,2025-01-03,Chennai,1,Body Care,759.93,True,False,2.0,47.38
ORD209660,CUST106675,2024-06-28,Chennai,1,Combo/Kit,1144.13,True,True,4.1,76.8
ORD209661,CUST106675,2025-08-24,Chennai,1,Combo/Kit,969.76,False,False,2.5,52.54
ORD209662,CUST106675,2024-07-26,CHENNAI,1,Face Care,800.16,True,False,1.0,51.93
ORD209664,CUST111270,2024-06-13,Vadodara,2,Hair Care,474.48,False,False,5.3,77.37
ORD209665,CUST111270,2024-06-25,Vadodara,2,Combo/Kit,2357.23,True,True,3.3,68.05
ORD209666,CUST111270,2024-07-01,Vadodara,2,Face Care,331.07,False,False,3.8,63.59
ORD209667,CUST111270,2024-07-24,Vadodara,2,Sunscreen,643.66,True,False,4.5,78.23
ORD209668,CUST111270,2024-07-07,Vadodara,2,Combo/Kit,1620.94,False,True,5.3,84.2
ORD209670,CUST107297,2024-06-12,Bangalore,1,Face Care,550.3,True,False,1.0,54.14
ORD209671,CUST107297,2024-07-01,Bangalore,1,Body Care,791.29,False,True,2.2,52.55
ORD209673,CUST124160,2024-06-14,Surat,2,Face Care,459.28,True,True,3.9,71.26
ORD209674,CUST124160,2024-07-18,Surat,2,Body Care,437.57,True,False,3.8,71.89
ORD209675,CUST124160,2024-11-25,Surat,2,Combo/Kit,1267.58,True,False,4.3,72.89
ORD209676,CUST124160,2024-09-19,Surat,2,Hair Care,637.23,True,False,5.5,88.14
ORD209678,CUST105695,2024-06-14,Chennai,1,Body Care,415.97,True,False,2.5,51.45
ORD209679,CUST105695,2024-08-19,Chennai,1,Face Care,643.55,True,False,1.0,41.93
ORD209680,CUST105695,2025-04-29,Chennai,1,Sunscreen,458.68,False,False,1.0,54.19
ORD209681,CUST105695,2025-02-20,Chennai,1,Hair Care,571.83,False,False,2.1,56.73
ORD209683,CUST105033,2024-06-10,Pune,1,Body Care,421.17,False,True,1.0,44.17
ORD209684,CUST105033,2024-08-02,Pune,1,Face Care,656.43,True,False,2.0,49.09
ORD209685,CUST105033,2024-06-13,Pune,1,Body Care,559.06,False,False,2.0,50.23
ORD209686,CUST105033,2024-10-12,Pune,1,Combo/Kit,1364.06,False,False,1.6,62.05
ORD209687,CUST105033,2024-06-21,Pune,1,Combo/Kit,1544.36,False,False,3.6,72.94
ORD209688,CUST105033,2024-08-14,Pune,1,Face Care,851.15,True,False,3.1,70.84
ORD209689,CUST105033,2025-03-02,Pune,1,Body Care,420.87,False,False,1.0,47.22
ORD209690,CUST105033,2025-01-20,Pune,1,Face Care,709.08,True,False,3.5,61.79
ORD209692,CUST101816,2024-06-11,Patna,2,Hair Care,573.91,True,True,3.8,64.95
ORD209693,CUST101816,2024-07-19,Patna,2,Hair Care,510.3,True,False,3.4,62.15
ORD209694,CUST105560,2024-06-13,Bangalore,1,Face Care,1385.09,False,False,2.3,58.76
ORD209695,CUST105560,2024-09-27,Bangalore,1,Face Care,1927.15,True,True,1.6,56.56
ORD209696,CUST105560,2024-06-20,Bangalore,1,Face Care,938.55,True,False,4.3,70.63
ORD209697,CUST105560,2024-11-18,Bangalore,1,Combo/Kit,1891.54,False,False,1.4,50.06
ORD209698,CUST105560,2024-06-10,Bangalore,1,Body Care,1018.98,True,False,1.4,43.29
ORD209699,CUST105560,2025-03-26,Bangalore,1,Face Care,665.48,True,False,1.3,40.51
ORD209700,CUST105560,2025-11-11,Bangalore,1,Body Care,404.69,True,False,2.2,47.03
ORD209701,CUST105560,2025-06-03,Bangalore,1,Hair Care,625.21,False,False,2.6,56.47
ORD209703,CUST134314,2024-06-12,Chennai,1,Hair Care,597.63,False,False,2.0,47.63
ORD209704,CUST134314,2024-07-11,Chennai,1,Face Care,465.99,True,False,1.5,42.1
ORD209705,CUST134314,2025-03-12,Chennai,1,Combo/Kit,1856.95,False,False,1.5,44.53
ORD209706,CUST134314,2025-08-23,Chennai,1,Hair Care,753.65,False,False,1.0,43.08
ORD209707,CUST134314,2024-08-24,Chennai,1,Face Care,464.39,False,False,1.0,43.73
ORD209709,CUST122158,2024-06-10,Chennai,1,Combo/Kit,1189.94,True,False,2.3,50.06
ORD209710,CUST122158,2024-06-22,Chennai,1,Combo/Kit,1361.0,False,True,1.0,45.27
ORD209711,CUST122158,2024-07-21,Chennai,1,Body Care,399.74,False,False,2.7,59.37
ORD209712,CUST122158,2024-06-14,Chennai,1,Hair Care,436.59,True,True,1.0,46.21
ORD209714,CUST134685,2024-06-14,Patna,2,Face Care,655.57,True,False,3.8,69.93
ORD209715,CUST134685,2024-07-15,Patna,2,Combo/Kit,1154.56,False,False,3.9,65.47
ORD209716,CUST134685,2024-12-02,Patna,2,Hair Care,482.13,True,False,4.2,74.47
ORD209717,CUST134685,2025-07-22,Patna,2,Combo/Kit,782.44,True,False,3.2,60.83
ORD209718,CUST134685,2024-06-17,Patna,2,Combo/Kit,719.05,True,True,4.9,81.77
ORD209719,CUST125566,2024-06-14,Patna,2,Hair Care,570.31,True,False,3.9,65.93
ORD209720,CUST125566,2024-06-11,Patna,2,Face Care,375.62,True,True,6.5,104.31
ORD209721,CUST125566,2025-03-11,Patna,2,Face Care,480.51,True,False,4.9,79.14
ORD209722,CUST122218,2024-06-14,Raipur,3,Sunscreen,408.45,False,False,5.1,79.16
ORD209723,CUST122218,2024-09-21,Raipur,3,Face Care,1135.8,True,False,7.3,106.53
ORD209724,CUST122218,2024-07-24,Raipur,3,Sunscreen,420.37,False,False,5.7,80.17
ORD209725,CUST122218,2024-12-04,Raipur,3,Body Care,285.39,True,False,5.7,81.59
ORD209726,CUST122218,2025-07-26,Raipur,3,Hair Care,299.3,True,False,5.4,74.38
ORD209727,CUST122218,2024-07-08,Raipur,3,Hair Care,307.02,True,False,8.4,103.03
ORD209728,CUST122218,2025-06-20,Raipur,3,Face Care,672.62,True,True,8.3,95.93
ORD209730,CUST110706,2024-06-13,Hyderabad,1,Face Care,466.91,True,False,3.9,79.92
ORD209731,CUST110706,2024-09-02,Hyderabad,1,Hair Care,651.92,True,False,4.4,72.62
ORD209732,CUST110706,2025-05-30,Hyderabad,1,Hair Care,545.63,True,False,3.4,61.99
ORD209733,CUST110706,2025-01-23,Hyderabad,1,Sunscreen,331.74,True,False,3.0,58.35
ORD209734,CUST110706,2024-08-25,Hyderabad,1,Body Care,375.64,False,False,2.3,56.51
ORD209736,CUST105885,2024-06-14,Guwahati,3,Face Care,474.61,True,False,,75.26
ORD209737,CUST105885,2025-06-28,Guwahati,3,Hair Care,625.98,True,False,6.7,90.03
ORD209738,CUST105885,2024-07-03,Guwahati,3,Sunscreen,491.2,True,True,,109.79
ORD209739,CUST105885,2024-07-11,Guwahati,3,Face Care,628.11,True,False,4.6,70.52
ORD209741,CUST124158,2024-06-10,Indore,2,Face Care,549.74,True,False,2.1,54.32
ORD209742,CUST124158,2024-07-13,Indore,2,Face Care,858.93,False,True,2.8,67.11
ORD209743,CUST124158,2024-11-13,Indore,2,Face Care,444.72,True,True,4.9,72.47
ORD209745,CUST124616,2024-06-13,Bhopal,2,Face Care,588.54,True,True,3.8,66.33
ORD209746,CUST124616,2024-09-18,Bhopal,2,Face Care,371.21,False,False,2.2,59.36
ORD209747,CUST124616,2024-07-16,Bhopal,2,Combo/Kit,916.71,True,True,1.4,50.57
ORD209748,CUST124616,2024-10-11,Bhopal,2,Face Care,622.68,True,False,4.6,75.62
ORD209749,CUST124616,2025-09-23,Bhopal,2,Combo/Kit,840.3,False,False,2.7,64.36
ORD209750,CUST124616,2024-09-27,Bhopal,2,Sunscreen,572.42,False,False,1.0,42.33
ORD209751,CUST124616,2025-02-13,Bhopal,2,Face Care,764.54,True,False,5.4,79.46
ORD209752,CUST135649,2024-06-13,Madurai,3,Face Care,707.35,False,False,6.6,101.55
ORD209753,CUST135649,2024-08-20,Madurai,3,Body Care,452.21,True,True,,69.86
ORD209754,CUST135649,2024-08-26,Madurai,3,Body Care,419.19,False,False,7.1,101.57
ORD209755,CUST135649,2025-01-16,Madurai,3,Face Care,475.52,True,True,7.1,103.6
ORD209757,CUST141509,2024-06-11,Kochi,2,Body Care,519.77,True,False,3.7,74.46
ORD209758,CUST141509,2024-08-09,Kochi,2,Body Care,496.46,True,False,3.2,63.49
ORD209759,CUST141509,2025-01-01,Kochi,2,Face Care,380.97,False,True,4.0,66.6
ORD209760,CUST140052,2024-06-10,Kolkata,1,Sunscreen,442.42,False,False,2.6,55.8
ORD209761,CUST140052,2024-09-04,Kolkata,1,Face Care,657.4,False,False,2.7,52.64
ORD209762,CUST140052,2024-09-18,Kolkata,1,Body Care,769.06,False,False,2.3,64.09
ORD209763,CUST117172,2024-06-11,Ranchi,3,Sunscreen,341.18,True,False,4.8,72.03
ORD209764,CUST117172,2025-03-16,Ranchi,3,Face Care,742.32,False,False,6.4,90.02
ORD209765,CUST117172,2024-11-25,Ranchi,3,Body Care,272.27,True,False,7.2,102.94
ORD209766,CUST134080,2024-06-12,Guwahati,3,Hair Care,341.17,True,True,5.7,81.89
ORD209767,CUST134080,2024-06-30,Guwahati,3,Combo/Kit,1787.22,True,False,7.9,106.98
ORD209768,CUST134080,2024-09-08,Guwahati,3,Hair Care,682.59,False,True,4.9,90.5
ORD209769,CUST134080,2024-10-03,Guwahati,3,Combo/Kit,1202.45,True,True,6.5,91.05
ORD209771,CUST111829,2024-06-10,Delhi,1,Body Care,355.58,False,False,2.4,58.01
ORD209772,CUST111829,2024-08-07,Delhi,1,Face Care,645.93,False,False,2.3,59.31
ORD209773,CUST111829,2024-11-10,Delhi,1,Face Care,647.71,True,False,1.1,42.26
ORD209774,CUST140981,2024-06-14,Kochi,2,Combo/Kit,877.02,True,False,3.7,74.98
ORD209775,CUST140981,2024-06-20,Kochi,2,Combo/Kit,1484.66,True,True,7.2,96.41
ORD209776,CUST140981,2024-12-15,Kochi,2,Sunscreen,317.02,False,False,3.9,70.68
ORD209777,CUST103701,2024-06-12,Mumbai,1,Face Care,845.03,False,False,3.7,70.41
ORD209778,CUST103701,2024-08-04,Mumbai,1,Body Care,282.17,True,False,1.4,43.37
ORD209779,CUST103701,2024-08-09,Mumbai,1,Hair Care,543.15,False,False,3.2,63.95
ORD209780,CUST103701,2024-11-21,Mumbai,1,Face Care,1115.11,False,False,1.0,42.46
ORD209781,CUST103701,2024-07-19,Mumbai,1,Face Care,1255.93,True,False,1.6,47.98
ORD209783,CUST122131,2024-06-14,Chennai,1,Body Care,481.49,False,True,2.4,55.81
ORD209784,CUST122131,2024-06-19,Chennai,1,Hair Care,701.86,True,False,1.0,42.32
ORD209786,CUST102379,2024-06-11,Ludhiana,2,Hair Care,657.94,False,False,4.6,66.35
ORD209787,CUST102379,2024-09-18,Ludhiana,2,Body Care,375.35,True,True,5.5,80.99
ORD209788,CUST102379,2024-10-22,Ludhiana,2,Combo/Kit,813.99,False,True,5.3,83.35
ORD209789,CUST102379,2025-07-22,Ludhiana,2,Face Care,514.45,True,False,4.1,74.79
ORD209790,CUST102379,2025-05-09,Ludhiana,2,Face Care,460.6,True,False,4.7,77.56
ORD209792,CUST123535,2024-06-15,Delhi,1,Hair Care,561.43,False,False,3.3,61.52
ORD209793,CUST123535,2024-07-01,Delhi,1,Sunscreen,583.47,False,False,2.0,49.82
ORD209794,CUST123535,2024-07-26,Delhi,1,Body Care,490.79,False,False,2.2,59.54
ORD209795,CUST123535,2024-11-03,Delhi,1,Body Care,742.62,True,False,2.6,54.38
ORD209797,CUST132224,2024-06-15, Gwalior ,3,Face Care,806.96,False,False,7.2,99.17
ORD209798,CUST132224,2024-11-24,Gwalior,3,Body Care,358.52,False,False,7.3,109.16
ORD209799,CUST132224,2024-11-20,Gwalior,3,Face Care,468.67,True,False,5.6,82.02
ORD209800,CUST132224,2024-09-18,Gwalior,3,Face Care,917.95,True,True,7.0,100.54
ORD209802,CUST133189,2024-06-15,Delhi,1,Combo/Kit,1574.93,True,False,1.8,43.14
ORD209803,CUST133189,2024-08-29,Delhi,1,Combo/Kit,1242.01,False,True,3.2,70.19
ORD209804,CUST133189,2024-09-24,Delhi,1,Hair Care,1595.03,False,False,1.0,41.53
ORD209805,CUST133189,2025-06-30,Delhi,1,Face Care,1122.15,True,False,2.0,51.24
ORD209806,CUST133189,2025-02-18,Delhi,1,Face Care,488.4,False,False,2.1,50.49
ORD209807,CUST133189,2024-08-03,Delhi,1,Sunscreen,997.78,False,False,1.2,51.68
ORD209809,CUST122366,2024-06-14,Delhi,1,Body Care,349.57,False,False,1.6,54.24
ORD209810,CUST122366,2024-06-25,Delhi,1,Body Care,548.57,True,True,3.1,50.12
ORD209811,CUST122366,2024-09-03,Delhi,1,Hair Care,606.3,True,False,1.0,46.06
ORD209812,CUST122366,2024-07-06,Delhi,1,Hair Care,714.81,True,False,1.3,54.6
ORD209813,CUST122366,2024-10-13,Delhi,1,Face Care,734.35,True,False,1.9,54.23
ORD209815,CUST127639,2024-06-12,Visakhapatnam,2,Body Care,614.05,True,False,4.9,78.98
ORD209816,CUST127639,2024-07-30,Visakhapatnam,2,Face Care,631.14,True,False,3.9,78.82
ORD209817,CUST127639,2024-08-10,Visakhapatnam,2,Body Care,403.47,True,True,3.9,66.58
ORD209818,CUST127639,2024-10-03,Visakhapatnam,2,Face Care,518.79,True,False,5.2,82.62
ORD209819,CUST127639,2025-01-29,Visakhapatnam,2,Hair Care,742.7,True,False,6.6,91.87
ORD209820,CUST106217,2024-06-13,Kolkata,1,Face Care,693.29,False,False,2.7,60.22
ORD209821,CUST106217,2024-08-25,Kolkata,1,Sunscreen,663.6,False,False,3.4,59.83
ORD209822,CUST106217,2024-08-16,Kolkata,1,Hair Care,729.02,False,False,3.0,60.25
ORD209824,CUST139169,2024-06-14,Kolkata,1,Face Care,1150.38,False,False,1.0,46.83
ORD209825,CUST139169,2024-09-22,Kolkata,1,Combo/Kit,599.84,True,False,2.8,50.1
ORD209826,CUST139169,2024-09-21,Kolkata,1,Body Care,382.72,False,False,1.0,47.11
ORD209827,CUST139169,2024-11-05,Kolkata,1,Face Care,465.39,True,True,1.8,46.99
ORD209828,CUST139169,2025-09-23,Kolkata,1,Body Care,432.34,False,False,1.0,46.25
ORD209829,CUST139169,2025-12-20,Kolkata,1,Face Care,561.5,True,True,1.0,43.23
ORD209830,CUST104076,2024-06-11,Kolkata,1,Face Care,1054.58,False,False,3.2,63.33
ORD209831,CUST104076,2024-07-29,Kolkata,1,Sunscreen,253.05,False,False,4.1,71.72
ORD209832,CUST105134,2024-06-12,Dehradun,3,Hair Care,405.99,True,True,6.7,94.79
ORD209833,CUST105134,2024-07-19,Dehradun,3,Face Care,881.02,True,True,5.9,95.69
ORD209834,CUST105134,2024-07-31,Dehradun,3,Sunscreen,601.46,True,False,4.2,70.1
ORD209835,CUST105134,2024-07-20,Dehradun,3,Combo/Kit,1107.74,True,True,6.5,90.45
ORD209836,CUST105134,2024-09-03,Dehradun,3,Face Care,453.6,True,True,7.8,104.17
ORD209838,CUST125776,2024-06-15,Nagpur,2,Face Care,648.74,False,False,6.2,85.87
ORD209839,CUST125776,2024-06-19,Nagpur,2,Sunscreen,294.19,False,False,4.3,78.66
ORD209840,CUST125776,2024-08-19,Nagpur,2,Body Care,428.12,True,False,4.4,73.67
ORD209841,CUST125776,2025-06-16,Nagpur,2,Hair Care,324.08,False,False,5.2,82.91
ORD209842,CUST138912,2024-06-15,Madurai,3,Combo/Kit,1582.01,True,False,6.0,86.08
ORD209843,CUST138912,2024-06-19,Madurai,3,Sunscreen,209.72,True,False,7.3,98.64
ORD209844,CUST138912,2024-09-18,Madurai,3,Body Care,387.48,False,False,7.5,112.23
ORD209845,CUST138912,2024-12-21,Madurai,3,Hair Care,422.32,True,False,6.3,99.36
ORD209847,CUST123822,2024-06-14,Coimbatore,2,Hair Care,557.42,True,False,5.6,85.76
ORD209848,CUST123822,2024-09-04,Coimbatore,2,Body Care,920.61,True,True,3.6,69.92
ORD209849,CUST123822,2024-11-12,Coimbatore,2,Hair Care,720.35,True,False,4.2,80.2
ORD209850,CUST131272,2024-06-14,Kochi,2,Hair Care,487.67,True,True,2.9,54.18
ORD209851,CUST131272,2024-09-22,Kochi,2,Face Care,386.76,True,False,5.3,85.47
ORD209852,CUST131272,2025-05-26,Kochi,2,Combo/Kit,1940.58,False,True,3.6,66.47
ORD209853,CUST131272,2025-05-14,Kochi,2,Combo/Kit,780.63,True,False,3.2,65.03
ORD209855,CUST105870,2024-06-11,Nagpur,2,Hair Care,496.25,True,False,3.3,67.41
ORD209856,CUST105870,2024-06-30,Nagpur,2,Body Care,586.66,True,False,3.5,70.14
ORD209857,CUST105870,2024-09-09,Nagpur,2,Face Care,575.91,True,False,4.0,64.88
ORD209858,CUST105870,2025-10-20,Nagpur,2,Body Care,609.33,False,False,4.6,85.03
ORD209859,CUST105870,2025-10-19,Nagpur,2,Body Care,714.0,True,False,3.5,66.22
ORD209860,CUST105870,2025-10-29,Nagpur,2,Face Care,710.39,True,False,2.8,57.28
ORD209862,CUST103635,2024-06-13,Dehradun,3,Body Care,330.32,True,False,5.8,85.61
ORD209863,CUST103635,2024-09-16,Dehradun,3,Combo/Kit,756.01,True,False,4.5,76.32
ORD209864,CUST103635,2025-01-12,Dehradun,3,Face Care,520.32,True,False,7.9,104.65
ORD209865,CUST103635,2024-07-18,Dehradun,3,Combo/Kit,1059.52,False,False,5.6,80.42
ORD209867,CUST133301,2024-06-14,Delhi,1,Body Care,339.54,False,True,1.0,48.27
ORD209868,CUST133301,2024-07-08,Delhi,1,Face Care,1454.84,True,False,2.6,58.12
ORD209869,CUST133301,2024-08-16,Delhi,1,Sunscreen,660.05,True,True,2.7,62.89
ORD209870,CUST133301,2024-09-01,Delhi,1,Hair Care,655.37,True,False,2.3,53.05
ORD209871,CUST133301,2024-06-14,Delhi,1,Hair Care,640.79,True,True,2.7,66.79
ORD209872,CUST133301,2024-08-02,Delhi,1,Face Care,714.34,True,False,1.2,46.01
ORD209873,CUST103863,2024-06-12,Bangalore,1,Combo/Kit,1266.36,True,True,1.1,38.76
ORD209874,CUST103863,2024-08-02,Bangalore,1,Combo/Kit,1128.92,True,False,2.2,63.84
ORD209875,CUST103863,2025-11-03,Bangalore,1,Hair Care,441.54,True,False,3.3,61.12
ORD209876,CUST103863,2024-08-05,Bangalore,1,Hair Care,490.66,True,True,2.7,64.13
ORD209877,CUST103863,2025-10-03,Bangalore,1,Face Care,789.57,True,False,1.8,53.58
ORD209879,CUST114932,2024-06-15,Mumbai,1,Sunscreen,529.88,True,True,2.3,54.09
ORD209880,CUST114932,2024-06-20,Mumbai,1,Sunscreen,472.71,False,False,1.4,55.13
ORD209881,CUST114932,2024-11-04,Mumbai,1,Combo/Kit,1300.7,False,False,3.7,67.27
ORD209882,CUST114932,2024-08-24,Mumbai,1,Sunscreen,781.84,False,False,1.0,40.58
ORD209884,CUST117777,2024-06-11,Kota,3,Body Care,330.42,True,False,4.9,78.49
ORD209885,CUST117777,2024-06-30,Kota,3,Hair Care,350.62,False,True,6.3,90.75
ORD209886,CUST117777,2024-09-03,Kota,3,Face Care,301.08,True,True,5.5,79.37
ORD209887,CUST117777,2024-09-16,Kota,3,Body Care,362.04,True,False,3.6,60.13
ORD209888,CUST117777,2025-12-12,Kota,3,Face Care,402.36,False,True,4.8,80.87
ORD209890,CUST119211,2024-06-15,Mumbai,1,Face Care,617.69,True,False,2.6,49.05
ORD209891,CUST132097,2024-06-12,Mumbai,1,Sunscreen,448.32,True,False,1.1,42.7
ORD209892,CUST132097,2024-08-17,Mumbai,1,Face Care,500.15,True,True,1.5,45.0
ORD209893,CUST136248,2024-06-12,Ludhiana,2,Body Care,463.72,True,False,4.3,74.02
ORD209894,CUST136248,2024-09-27,Ludhiana,2,Face Care,609.42,True,False,3.0,60.73
ORD209895,CUST136248,2024-06-28,Ludhiana,2,Combo/Kit,752.93,True,False,4.3,76.04
ORD209896,CUST136248,2025-02-26,Ludhiana,2,Hair Care,334.69,True,False,1.5,43.77
ORD209897,CUST136248,2025-05-08,Ludhiana,2,Combo/Kit,739.92,True,False,3.2,67.92
ORD209898,CUST136248,2025-07-01,Ludhiana,2,Hair Care,633.79,True,False,6.1,96.46
ORD209899,CUST138204,2024-06-12,Kolkata,1,Body Care,1032.77,True,True,,65.19
ORD209900,CUST138204,2024-06-17,Kolkata,1,Face Care,361.27,True,False,3.0,69.38
ORD209901,CUST138204,2024-12-31,Kolkata,1,Combo/Kit,1289.37,False,False,1.0,35.12
ORD209902,CUST138204,2024-08-24,Kolkata,1,Face Care,608.53,True,False,4.9,78.43
